autonomy_code,autonomy_name,province_code,province_name,municipality_code,municipality_name
13,Comunidad de Madrid,28,Madrid,28144,Soto del Real
13,Comunidad de Madrid,28,Madrid,28148,Torrejón de Ardoz
13,Comunidad de Madrid,28,Madrid,28178,Villanueva de Perales
13,Comunidad de Madrid,28,Madrid,28902,Puentes Viejas
1,Andalucía,29,Málaga,29003,Alfarnate
1,Andalucía,29,Málaga,29059,Humilladero
1,Andalucía,29,Málaga,29061,Istán
1,Andalucía,29,Málaga,29088,Sierra de Yeguas
14,Región de Murcia,30,Murcia,30001,Abanilla
14,Región de Murcia,30,Murcia,30025,Lorquí
15,Comunidad Foral de Navarra,31,Navarra,31028,Arce
15,Comunidad Foral de Navarra,31,Navarra,31047,Bargota
15,Comunidad Foral de Navarra,31,Navarra,31055,Betelu
15,Comunidad Foral de Navarra,31,Navarra,31056,Biurrun-Olcoz
15,Comunidad Foral de Navarra,31,Navarra,31202,Peralta
15,Comunidad Foral de Navarra,31,Navarra,31211,Orreaga
15,Comunidad Foral de Navarra,31,Navarra,31234,Ucar
15,Comunidad Foral de Navarra,31,Navarra,31250,Bera
12,Galicia,32,Ourense,32036,Xunqueira de Ambía
12,Galicia,32,Ourense,32069,Ribadavia
3,Principado de Asturias,33,Asturias,33066,Siero
3,Principado de Asturias,33,Asturias,33067,Sobrescobio
7,Castilla y León,34,Palencia,34074,Frómista
7,Castilla y León,34,Palencia,34077,Fuentes de Valdepero
7,Castilla y León,34,Palencia,34109,Moratinos
7,Castilla y León,34,Palencia,34113,Olea de Boedo
7,Castilla y León,34,Palencia,34136,Poza de la Vega
7,Castilla y León,34,Palencia,34146,Reinoso de Cerrato
7,Castilla y León,34,Palencia,34154,Revilla de Collazos
7,Castilla y León,34,Palencia,34156,Riberos de la Cueza
7,Castilla y León,34,Palencia,34176,Sotobañado y Priorato
5,Canarias,35,Las Palmas,35006,Arucas
12,Galicia,36,Pontevedra,36006,Cambados
12,Galicia,36,Pontevedra,36008,Cangas
12,Galicia,36,Pontevedra,36014,Crecente
12,Galicia,36,Pontevedra,36032,Moraña
7,Castilla y León,37,Salamanca,37047,Beleña
7,Castilla y León,37,Salamanca,37087,Carrascal de Barregas
7,Castilla y León,37,Salamanca,37096,Castillejo de Martín Viejo
7,Castilla y León,37,Salamanca,37147,Garcibuey
7,Castilla y León,37,Salamanca,37154,Guadramiro
7,Castilla y León,37,Salamanca,37159,Herguijuela del Campo
7,Castilla y León,37,Salamanca,37177,El Maíllo
7,Castilla y León,37,Salamanca,37194,Mogarraz
7,Castilla y León,37,Salamanca,37222,Negrilla de Palencia
7,Castilla y León,37,Salamanca,37234,El Payo
7,Castilla y León,37,Salamanca,37251,Peromingo
7,Castilla y León,37,Salamanca,37254,Pitiegua
7,Castilla y León,37,Salamanca,37268,La Rinconada de la Sierra
7,Castilla y León,37,Salamanca,37275,Saldeana
7,Castilla y León,37,Salamanca,37284,San Esteban de la Sierra
7,Castilla y León,37,Salamanca,37303,El Sahugo
7,Castilla y León,37,Salamanca,37312,Sorihuela
7,Castilla y León,37,Salamanca,37364,Villarino de los Aires
7,Castilla y León,37,Salamanca,37368,Villasdardo
5,Canarias,38,Santa Cruz de Tenerife,38901,El Pinar de El Hierro
6,Cantabria,39,Cantabria,39069,San Felices de Buelna
6,Cantabria,39,Cantabria,39089,Tudanca
6,Cantabria,39,Cantabria,39094,Valderredible
7,Castilla y León,40,Segovia,40012,Aldea Real
7,Castilla y León,40,Segovia,40060,Condado de Castilnovo
7,Castilla y León,40,Segovia,40092,Fuentidueña
7,Castilla y León,40,Segovia,40129,Montejo de Arévalo
7,Castilla y León,40,Segovia,40145,Navas de Oro
7,Castilla y León,40,Segovia,40158,Perosillo
7,Castilla y León,40,Segovia,40165,Rebollo
7,Castilla y León,40,Segovia,40185,Santa María la Real de Nieva
7,Castilla y León,40,Segovia,40196,Sequera de Fresno
7,Castilla y León,40,Segovia,40216,Valverde del Majano
1,Andalucía,41,Sevilla,41008,Algámitas
1,Andalucía,41,Sevilla,41054,Lora de Estepa
1,Andalucía,41,Sevilla,41092,Tocina
1,Andalucía,41,Sevilla,41101,Villaverde del Río
7,Castilla y León,42,Soria,42022,Almenar de Soria
7,Castilla y León,42,Soria,42097,Gormaz
7,Castilla y León,42,Soria,42140,Portillo de Soria
9,Cataluña,43,Tarragona,43042,Castellvell del Camp
9,Cataluña,43,Tarragona,43065,Garcia
9,Cataluña,43,Tarragona,43079,Masllorenç
9,Cataluña,43,Tarragona,43106,El Pinell de Brai
9,Cataluña,43,Tarragona,43110,La Pobla de Massaluca
9,Cataluña,43,Tarragona,43143,Savallà del Comtat
9,Cataluña,43,Tarragona,43147,Solivella
9,Cataluña,43,Tarragona,43160,Vallmoll
9,Cataluña,43,Tarragona,43168,Vilanova de Prades
9,Cataluña,43,Tarragona,43173,La Vilella Alta
9,Cataluña,43,Tarragona,43174,La Vilella Baixa
2,Aragón,44,Teruel,44023,Allueva
2,Aragón,44,Teruel,44031,Azaila
2,Aragón,44,Teruel,44046,Bueña
2,Aragón,44,Teruel,44052,Calomarde
2,Aragón,44,Teruel,44068,Castelserás
2,Aragón,44,Teruel,44076,Cella
2,Aragón,44,Teruel,44120,Guadalaviar
2,Aragón,44,Teruel,44223,Torre de Arcas
2,Aragón,44,Teruel,44225,Torre del Compte
8,Castilla-La Mancha,45,Toledo,45016,Argés
8,Castilla-La Mancha,45,Toledo,45028,Calera y Chozas
8,Castilla-La Mancha,45,Toledo,45030,Calzada de Oropesa
8,Castilla-La Mancha,45,Toledo,45101,Miguel Esteban
8,Castilla-La Mancha,45,Toledo,45123,Ontígola
8,Castilla-La Mancha,45,Toledo,45125,Oropesa
8,Castilla-La Mancha,45,Toledo,45133,Polán
8,Castilla-La Mancha,45,Toledo,45136,La Puebla de Montalbán
8,Castilla-La Mancha,45,Toledo,45162,Sevilleja de la Jara
8,Castilla-La Mancha,45,Toledo,45163,Sonseca
8,Castilla-La Mancha,45,Toledo,45164,Sotillo de las Palomas
8,Castilla-La Mancha,45,Toledo,45188,Villaluenga de la Sagra
8,Castilla-La Mancha,45,Toledo,45193,Villanueva de Bogas
8,Castilla-La Mancha,45,Toledo,45200,Los Yébenes
10,Comunitat Valenciana,46,València,46007,Albal
10,Comunitat Valenciana,46,València,46014,Albuixech
10,Comunitat Valenciana,46,València,46100,Cotes
10,Comunitat Valenciana,46,València,46111,Chiva
10,Comunitat Valenciana,46,València,46149,Losa del Obispo
10,Comunitat Valenciana,46,València,46172,Montserrat
10,Comunitat Valenciana,46,València,46201,Puebla de San Miguel
10,Comunitat Valenciana,46,València,46213,Requena
10,Comunitat Valenciana,46,València,46227,Senyera
10,Comunitat Valenciana,46,València,46253,Vallés
10,Comunitat Valenciana,46,València,46903,San Antonio de Benagéber
7,Castilla y León,47,Valladolid,47009,Amusquillo
7,Castilla y León,47,Valladolid,47035,Carpio
7,Castilla y León,47,Valladolid,47075,Íscar
7,Castilla y León,47,Valladolid,47080,Manzanillo
7,Castilla y León,47,Valladolid,47154,Santibáñez de Valcorba
16,País Vasco,48,Bizkaia,48069,Mungia
7,Castilla y León,49,Zamora,49018,Ayoó de Vidriales
7,Castilla y León,49,Zamora,49054,Corrales del Vino
7,Castilla y León,49,Zamora,49067,Ferreras de Arriba
7,Castilla y León,49,Zamora,49082,Fuentes de Ropel
7,Castilla y León,49,Zamora,49087,Gallegos del Río
7,Castilla y León,49,Zamora,49094,Hermisende
7,Castilla y León,49,Zamora,49097,Justel
7,Castilla y León,49,Zamora,49100,Lubián
7,Castilla y León,49,Zamora,49156,Pinilla de Toro
7,Castilla y León,49,Zamora,49216,Tapioles
7,Castilla y León,49,Zamora,49241,Villaescusa
2,Aragón,50,Zaragoza,50006,Ainzón
2,Aragón,50,Zaragoza,50008,Alagón
2,Aragón,50,Zaragoza,50016,Aldehuela de Liestos
2,Aragón,50,Zaragoza,50034,Ariza
2,Aragón,50,Zaragoza,50075,Castejón de Alarba
2,Aragón,50,Zaragoza,50085,Codo
2,Aragón,50,Zaragoza,50130,Jarque de Moncayo
2,Aragón,50,Zaragoza,50166,Mesones de Isuela
2,Aragón,50,Zaragoza,50174,Montón
2,Aragón,50,Zaragoza,50194,Olvés
2,Aragón,50,Zaragoza,50215,Pozuel de Ariza
7,Castilla y León,9,Burgos,53023,Comunidad de Cilleruelo de Arriba y Pineda Trasmonte
8,Castilla-La Mancha,19,Guadalajara,53047,Aldovera
15,Comunidad Foral de Navarra,31,Navarra,53065,Facería de Aldape
15,Comunidad Foral de Navarra,31,Navarra,53068,Facero de Aristregui
7,Castilla y León,40,Segovia,53074,Comunidad de Sepúlveda y Riaza
16,País Vasco,1,Araba,1019,Kripan
16,País Vasco,1,Araba,1039,Moreda de Álava
16,País Vasco,1,Araba,1061,Zalduondo
16,País Vasco,1,Araba,1062,Zambrana
16,País Vasco,1,Araba,1901,Iruña Oka
8,Castilla-La Mancha,2,Albacete,2034,Fuentealbilla
8,Castilla-La Mancha,2,Albacete,2057,Ossa de Montiel
8,Castilla-La Mancha,2,Albacete,2060,Peñas de San Pedro
10,Comunitat Valenciana,3,Alacant,3032,Benifallim
10,Comunitat Valenciana,3,Alacant,3038,Benimarfull
10,Comunitat Valenciana,3,Alacant,3042,el Poble Nou de Benitatxell
10,Comunitat Valenciana,3,Alacant,3092,Muro de Alcoy
10,Comunitat Valenciana,3,Alacant,3102,Pego
10,Comunitat Valenciana,3,Alacant,3139,la Vila Joiosa
1,Andalucía,4,Almería,4003,Adra
1,Andalucía,4,Almería,4076,Purchena
1,Andalucía,4,Almería,4080,Santa Cruz de Marchena
1,Andalucía,4,Almería,4096,Urrácal
7,Castilla y León,5,Ávila,5016,Arévalo
7,Castilla y León,5,Ávila,5102,El Hoyo de Pinares
7,Castilla y León,5,Ávila,5118,Mancera de Arriba
7,Castilla y León,5,Ávila,5128,Mingorría
11,Extremadura,6,Badajoz,6151,Villagonzalo
4,Illes Balears,7,Illes Balears,7032,Maó
4,Illes Balears,7,Illes Balears,7060,Sineu
9,Cataluña,8,Barcelona,8014,Aiguafreda
9,Cataluña,8,Barcelona,8079,L'Estany
9,Cataluña,8,Barcelona,8102,Igualada
9,Cataluña,8,Barcelona,8108,Lliçà de Vall
7,Castilla y León,5,Ávila,5216,San Martín del Pimpollar
7,Castilla y León,5,Ávila,5217,San Miguel de Corneja
7,Castilla y León,5,Ávila,5225,Santa María del Berrocal
11,Extremadura,6,Badajoz,6021,Bodonal de la Sierra
11,Extremadura,6,Badajoz,6083,Mérida
16,País Vasco,1,Araba,1028,Labastida
16,País Vasco,1,Araba,1056,Harana
8,Castilla-La Mancha,2,Albacete,2007,Alcalá del Júcar
8,Castilla-La Mancha,2,Albacete,2015,Barrax
8,Castilla-La Mancha,2,Albacete,2043,Lezuza
8,Castilla-La Mancha,2,Albacete,2045,Madrigueras
8,Castilla-La Mancha,2,Albacete,2050,Montalvos
8,Castilla-La Mancha,2,Albacete,2067,Riópar
10,Comunitat Valenciana,3,Alacant,3014,Alicante
10,Comunitat Valenciana,3,Alacant,3061,Daya Nueva
10,Comunitat Valenciana,3,Alacant,3104,Petrer
10,Comunitat Valenciana,3,Alacant,3123,Sax
1,Andalucía,4,Almería,4017,Arboleas
1,Andalucía,4,Almería,4073,Paterna del Río
7,Castilla y León,5,Ávila,5045,Cabizuela
7,Castilla y León,5,Ávila,5063,Collado del Mirón
7,Castilla y León,5,Ávila,5065,Crespos
7,Castilla y León,5,Ávila,5114,Madrigal de las Altas Torres
7,Castilla y León,5,Ávila,5121,Martiherrero
7,Castilla y León,5,Ávila,5169,Navatalgordo
7,Castilla y León,5,Ávila,5193,Rasueros
7,Castilla y León,5,Ávila,5196,Rivilla de Barajas
9,Cataluña,8,Barcelona,8178,Rajadell
9,Cataluña,8,Barcelona,8276,Tagamanent
9,Cataluña,8,Barcelona,8280,Tavertet
9,Cataluña,8,Barcelona,8304,Vilobí del Penedès
7,Castilla y León,9,Burgos,9007,Aguilar de Bureba
7,Castilla y León,9,Burgos,9038,Barbadillo del Mercado
7,Castilla y León,9,Burgos,9068,Cantabrana
7,Castilla y León,9,Burgos,9090,Castrillo Mota de Judíos
7,Castilla y León,9,Burgos,9114,Cubillo del Campo
7,Castilla y León,9,Burgos,9115,Cubo de Bureba
7,Castilla y León,9,Burgos,9243,Padilla de Arriba
7,Castilla y León,9,Burgos,9326,Rubena
7,Castilla y León,9,Burgos,9343,Santa Cecilia
7,Castilla y León,9,Burgos,9350,Santa María del Campo
7,Castilla y León,9,Burgos,9352,Santa María del Mercadillo
7,Castilla y León,9,Burgos,9463,Villasur de Herreros
11,Extremadura,10,Cáceres,10003,Acebo
11,Extremadura,10,Cáceres,10005,Aceituna
11,Extremadura,10,Cáceres,10116,Malpartida de Plasencia
11,Extremadura,10,Cáceres,10122,Millanes
11,Extremadura,10,Cáceres,10127,Montehermoso
11,Extremadura,10,Cáceres,10148,Plasencia
11,Extremadura,10,Cáceres,10149,Plasenzuela
11,Extremadura,10,Cáceres,10157,Robledillo de la Vera
10,Comunitat Valenciana,12,Castelló,12052,Xert
10,Comunitat Valenciana,12,Castelló,12059,Fanzara
10,Comunitat Valenciana,12,Castelló,12109,Tales
8,Castilla-La Mancha,13,Ciudad Real,13025,Cabezarados
8,Castilla-La Mancha,13,Ciudad Real,13060,Navas de Estena
8,Castilla-La Mancha,13,Ciudad Real,13063,Piedrabuena
8,Castilla-La Mancha,13,Ciudad Real,13098,Viso del Marqués
8,Castilla-La Mancha,13,Ciudad Real,13902,Ruidera
1,Andalucía,14,Córdoba,14018,El Carpio
1,Andalucía,14,Córdoba,14059,San Sebastián de los Ballesteros
12,Galicia,15,A Coruña,15008,Bergondo
12,Galicia,15,A Coruña,15015,Cabanas
12,Galicia,15,A Coruña,15016,Camariñas
12,Galicia,15,A Coruña,15020,Carnota
12,Galicia,15,A Coruña,15033,Dodro
8,Castilla-La Mancha,16,Cuenca,16007,La Alberca de Záncara
8,Castilla-La Mancha,16,Cuenca,16165,Poyatos
8,Castilla-La Mancha,16,Cuenca,16216,Tresjuncos
8,Castilla-La Mancha,16,Cuenca,16246,Villalba del Rey
9,Cataluña,17,Girona,17035,Camós
9,Cataluña,17,Girona,17038,Campllong
9,Cataluña,17,Girona,17123,Palol de Revardit
9,Cataluña,17,Girona,17175,Sant Miquel de Fluvià
9,Cataluña,17,Girona,17189,La Cellera de Ter
9,Cataluña,17,Girona,17201,Toses
9,Cataluña,17,Girona,17213,Vidreres
9,Cataluña,17,Girona,17214,Vilabertran
9,Cataluña,17,Girona,17218,Vilademuls
1,Andalucía,18,Granada,18030,Bérchules
1,Andalucía,18,Granada,18132,Moclín
1,Andalucía,18,Granada,18162,Polopos
8,Castilla-La Mancha,19,Guadalajara,19004,Alaminos
8,Castilla-La Mancha,19,Guadalajara,19061,Campisábalos
8,Castilla-La Mancha,19,Guadalajara,19119,Fuencemillán
8,Castilla-La Mancha,19,Guadalajara,19129,Gascueña de Bornova
8,Castilla-La Mancha,19,Guadalajara,19133,Heras de Ayuso
8,Castilla-La Mancha,19,Guadalajara,19228,Puebla de Beleña
8,Castilla-La Mancha,19,Guadalajara,19290,Trijueque
8,Castilla-La Mancha,19,Guadalajara,19308,Valfermoso de Tajuña
16,País Vasco,20,Gipuzkoa,20013,Aretxabaleta
16,País Vasco,20,Gipuzkoa,20074,Bergara
1,Andalucía,21,Huelva,21024,Corteconcepción
1,Andalucía,21,Huelva,21029,Cumbres Mayores
1,Andalucía,21,Huelva,21030,Chucena
2,Aragón,22,Huesca,22003,Adahuesca
2,Aragón,22,Huesca,22012,Albero Bajo
2,Aragón,22,Huesca,22050,Barbuñales
2,Aragón,22,Huesca,22136,Lalueza
2,Aragón,22,Huesca,22149,Loarre
2,Aragón,22,Huesca,22168,Palo
2,Aragón,22,Huesca,22902,Puente la Reina de Jaca
1,Andalucía,23,Jaén,23014,Begíjar
1,Andalucía,23,Jaén,23028,Cazorla
1,Andalucía,23,Jaén,23045,Huesa
1,Andalucía,23,Jaén,23073,Quesada
1,Andalucía,23,Jaén,23098,Villardompardo
1,Andalucía,23,Jaén,23901,Cárcheles
7,Castilla y León,24,León,24028,Cabreros del Río
7,Castilla y León,24,León,24044,Castrillo de la Valduerna
7,Castilla y León,24,León,24093,Magaz de Cepeda
7,Castilla y León,24,León,24123,Quintana del Castillo
7,Castilla y León,24,León,24159,Santa Marina del Rey
7,Castilla y León,24,León,24213,Villamartín de Don Sancho
9,Cataluña,25,Lleida,25021,Almenar
9,Cataluña,25,Lleida,25022,Alòs de Balaguer
9,Cataluña,25,Lleida,25031,Arres
9,Cataluña,25,Lleida,25129,Llobera
9,Cataluña,25,Lleida,25175,Prats i Sansor
9,Cataluña,25,Lleida,25191,Sanaüja
9,Cataluña,25,Lleida,25209,Sort
9,Cataluña,25,Lleida,25228,Torrefarrera
17,La Rioja,26,La Rioja,26056,Cuzcurrita de Río Tirón
17,La Rioja,26,La Rioja,26061,Ezcaray
17,La Rioja,26,La Rioja,26089,Logroño
17,La Rioja,26,La Rioja,26100,Muro de Aguas
17,La Rioja,26,La Rioja,26125,Rincón de Soto
12,Galicia,27,Lugo,27003,Antas de Ulla
12,Galicia,27,Lugo,27044,A Pastoriza
13,Comunidad de Madrid,28,Madrid,28017,Batres
13,Comunidad de Madrid,28,Madrid,28039,Cervera de Buitrago
13,Comunidad de Madrid,28,Madrid,28162,Valdeolmos-Alalpardo
1,Andalucía,29,Málaga,29089,Teba
14,Región de Murcia,30,Murcia,30010,Beniel
15,Comunidad Foral de Navarra,31,Navarra,31008,Aguilar de Codés
15,Comunidad Foral de Navarra,31,Navarra,31026,Aras
15,Comunidad Foral de Navarra,31,Navarra,31040,Atez
15,Comunidad Foral de Navarra,31,Navarra,31078,Cortes
15,Comunidad Foral de Navarra,31,Navarra,31080,Dicastillo
15,Comunidad Foral de Navarra,31,Navarra,31098,Esteribar
15,Comunidad Foral de Navarra,31,Navarra,31162,Marañón
15,Comunidad Foral de Navarra,31,Navarra,31181,Navascués
15,Comunidad Foral de Navarra,31,Navarra,31185,Ochagavía
15,Comunidad Foral de Navarra,31,Navarra,31197,Orísoain
15,Comunidad Foral de Navarra,31,Navarra,31203,Petilla de Aragón
12,Galicia,32,Ourense,32006,Bande
12,Galicia,32,Ourense,32033,Gomesende
12,Galicia,32,Ourense,32053,Oímbra
12,Galicia,32,Ourense,32054,Ourense
12,Galicia,32,Ourense,32065,Punxín
12,Galicia,32,Ourense,32083,A Veiga
3,Principado de Asturias,33,Asturias,33058,Riosa
7,Castilla y León,34,Palencia,34012,Antigüedad
7,Castilla y León,34,Palencia,34036,Brañosera
7,Castilla y León,34,Palencia,34038,Bustillo de la Vega
7,Castilla y León,34,Palencia,34053,Castromocho
7,Castilla y León,34,Palencia,34098,Magaz de Pisuerga
7,Castilla y León,34,Palencia,34121,Palenzuela
7,Castilla y León,34,Palencia,34133,Población de Cerrato
7,Castilla y León,34,Palencia,34152,Revenga de Campos
7,Castilla y León,34,Palencia,34223,Villamoronta
5,Canarias,35,Las Palmas,35002,Agüimes
5,Canarias,35,Las Palmas,35009,Gáldar
5,Canarias,35,Las Palmas,35029,Tinajo
12,Galicia,36,Pontevedra,36005,Caldas de Reis
7,Castilla y León,37,Salamanca,37034,El Arco
7,Castilla y León,37,Salamanca,37037,La Atalaya
7,Castilla y León,37,Salamanca,37051,Berrocal de Salvatierra
7,Castilla y León,37,Salamanca,37055,Bogajo
7,Castilla y León,37,Salamanca,37063,La Cabeza de Béjar
7,Castilla y León,37,Salamanca,37172,Linares de Riofrío
7,Castilla y León,37,Salamanca,37197,Monleón
7,Castilla y León,37,Salamanca,37206,Moríñigo
7,Castilla y León,37,Salamanca,37238,Pedrosillo el Ralo
7,Castilla y León,37,Salamanca,37246,Peñaranda de Bracamonte
7,Castilla y León,37,Salamanca,37263,Puerto de Béjar
7,Castilla y León,37,Salamanca,37291,San Pedro de Rozados
7,Castilla y León,37,Salamanca,37357,Villar de Ciervo
7,Castilla y León,37,Salamanca,37376,Vitigudino
5,Canarias,38,Santa Cruz de Tenerife,38035,San Miguel de Abona
5,Canarias,38,Santa Cruz de Tenerife,38039,Santa Úrsula
6,Cantabria,39,Cantabria,39020,Castro-Urdiales
6,Cantabria,39,Cantabria,39058,Rasines
7,Castilla y León,40,Segovia,40031,Bernuy de Porreros
7,Castilla y León,40,Segovia,40035,Cabañas de Polendos
7,Castilla y León,40,Segovia,40059,Collado Hermoso
7,Castilla y León,40,Segovia,40140,Navalilla
1,Andalucía,41,Sevilla,41039,Écija
1,Andalucía,41,Sevilla,41079,La Puebla del Río
1,Andalucía,41,Sevilla,41087,Sanlúcar la Mayor
7,Castilla y León,42,Soria,42062,Cigudosa
7,Castilla y León,42,Soria,42069,Covaleda
7,Castilla y León,42,Soria,42163,San Felices
7,Castilla y León,42,Soria,42172,Soliedra
7,Castilla y León,42,Soria,42182,Taroda
7,Castilla y León,42,Soria,42187,Torrubia de Soria
7,Castilla y León,42,Soria,42189,Ucero
9,Cataluña,43,Tarragona,43025,Benifallet
9,Cataluña,43,Tarragona,43082,El Masroig
9,Cataluña,43,Tarragona,43138,Santa Bàrbara
9,Cataluña,43,Tarragona,43177,Vinebre
2,Aragón,44,Teruel,44088,La Cuba
2,Aragón,44,Teruel,44096,Ejulve
2,Aragón,44,Teruel,44142,Maicas
8,Castilla-La Mancha,45,Toledo,45009,Aldeanueva de Barbarroya
8,Castilla-La Mancha,45,Toledo,45010,Aldeanueva de San Bartolomé
8,Castilla-La Mancha,45,Toledo,45071,La Guardia
8,Castilla-La Mancha,45,Toledo,45078,Huerta de Valdecarábanos
8,Castilla-La Mancha,45,Toledo,45107,Nambroca
8,Castilla-La Mancha,45,Toledo,45124,Orgaz
8,Castilla-La Mancha,45,Toledo,45141,Quero
8,Castilla-La Mancha,45,Toledo,45160,Segurilla
8,Castilla-La Mancha,45,Toledo,45196,Villaseca de la Sagra
10,Comunitat Valenciana,46,València,46006,Albaida
10,Comunitat Valenciana,46,València,46020,l'Alcúdia de Crespins
10,Comunitat Valenciana,46,València,46089,Casinos
10,Comunitat Valenciana,46,València,46090,Castelló de Rugat
10,Comunitat Valenciana,46,València,46091,Castellonet de la Conquesta
10,Comunitat Valenciana,46,València,46144,Jarafuel
10,Comunitat Valenciana,46,València,46152,Llocnou de la Corona
10,Comunitat Valenciana,46,València,46159,Manises
10,Comunitat Valenciana,46,València,46167,Millares
10,Comunitat Valenciana,46,València,46175,Montitxelvo
10,Comunitat Valenciana,46,València,46178,Nàquera
10,Comunitat Valenciana,46,València,46217,Rotglà i Corberà
10,Comunitat Valenciana,46,València,46245,Torres Torres
7,Castilla y León,47,Valladolid,47001,Adalia
7,Castilla y León,47,Valladolid,47052,Cistérniga
7,Castilla y León,47,Valladolid,47067,Fuente el Sol
7,Castilla y León,47,Valladolid,47091,Monasterio de Vega
7,Castilla y León,47,Valladolid,47147,San Pablo de la Moraleja
7,Castilla y León,47,Valladolid,47164,Tordehumos
7,Castilla y León,47,Valladolid,47205,Villafrechós
16,País Vasco,48,Bizkaia,48030,Etxebarria
16,País Vasco,48,Bizkaia,48084,Sestao
16,País Vasco,48,Bizkaia,48912,Alonsotegi
7,Castilla y León,49,Zamora,49042,Castronuevo
7,Castilla y León,49,Zamora,49061,Entrala
7,Castilla y León,49,Zamora,49099,Losacio
7,Castilla y León,49,Zamora,49141,Pajares de la Lampreana
7,Castilla y León,49,Zamora,49147,Peleagonzalo
7,Castilla y León,49,Zamora,49168,Quintanilla del Monte
7,Castilla y León,49,Zamora,49180,Roelos de Sayago
7,Castilla y León,49,Zamora,49190,San Martín de Valderaduey
7,Castilla y León,49,Zamora,49204,Santa María de Valverde
2,Aragón,50,Zaragoza,50033,Ardisa
2,Aragón,50,Zaragoza,50068,Calatorao
2,Aragón,50,Zaragoza,50071,Campillo de Aragón
2,Aragón,50,Zaragoza,50162,Mara
2,Aragón,50,Zaragoza,50231,Salillas de Jalón
2,Aragón,50,Zaragoza,50260,Torrelapaja
2,Aragón,50,Zaragoza,50269,Urrea de Jalón
7,Castilla y León,9,Burgos,53035,Comunidad de Revilla del Campo y Torrelara
15,Comunidad Foral de Navarra,31,Navarra,53069,Facero de Ujué y Lerga
9,Cataluña,8,Barcelona,8143,Òdena
9,Cataluña,8,Barcelona,8199,Sant Bartomeu del Grau
9,Cataluña,8,Barcelona,8210,Sant Feliu de Codines
9,Cataluña,8,Barcelona,8220,Sant Julià de Vilatorta
9,Cataluña,8,Barcelona,8249,Santa Fe del Penedès
9,Cataluña,8,Barcelona,8255,Santa Maria de Merlès
9,Cataluña,8,Barcelona,8274,Súria
9,Cataluña,8,Barcelona,8286,La Torre de Claramunt
9,Cataluña,8,Barcelona,8287,Torrelavit
7,Castilla y León,9,Burgos,9093,Cayuela
7,Castilla y León,9,Burgos,9136,Fuentecén
7,Castilla y León,9,Burgos,9191,Jurisdicción de Lara
7,Castilla y León,9,Burgos,9214,Merindad de Montija
7,Castilla y León,9,Burgos,9242,Padilla de Abajo
7,Castilla y León,9,Burgos,9249,Palazuelos de Muñó
7,Castilla y León,9,Burgos,9275,Presencio
7,Castilla y León,9,Burgos,9386,Torrecilla del Monte
7,Castilla y León,9,Burgos,9388,Torrelara
7,Castilla y León,9,Burgos,9438,Villalba de Duero
7,Castilla y León,9,Burgos,9444,Villamayor de Treviño
7,Castilla y León,9,Burgos,9446,Villamedianilla
7,Castilla y León,9,Burgos,9460,Villasandino
11,Extremadura,10,Cáceres,10004,Acehúche
11,Extremadura,10,Cáceres,10012,Aldea del Cano
11,Extremadura,10,Cáceres,10101,Huélaga
11,Extremadura,10,Cáceres,10104,Jaraíz de la Vera
11,Extremadura,10,Cáceres,10136,Oliva de Plasencia
11,Extremadura,10,Cáceres,10143,Pescueza
11,Extremadura,10,Cáceres,10205,Valverde del Fresno
1,Andalucía,11,Cádiz,11016,Chipiona
1,Andalucía,11,Cádiz,11019,Grazalema
10,Comunitat Valenciana,12,Castelló,12088,Pavías
10,Comunitat Valenciana,12,Castelló,12094,la Pobla Tornesa
10,Comunitat Valenciana,12,Castelló,12104,Segorbe
10,Comunitat Valenciana,12,Castelló,12114,Torás
10,Comunitat Valenciana,12,Castelló,12125,Vall de Almonacid
8,Castilla-La Mancha,13,Ciudad Real,13028,Campo de Criptana
8,Castilla-La Mancha,13,Ciudad Real,13069,Puebla del Príncipe
8,Castilla-La Mancha,13,Ciudad Real,13070,Puerto Lápice
8,Castilla-La Mancha,13,Ciudad Real,13073,Saceruela
8,Castilla-La Mancha,13,Ciudad Real,13081,Terrinches
1,Andalucía,14,Córdoba,14004,Almedinilla
1,Andalucía,14,Córdoba,14006,Añora
1,Andalucía,14,Córdoba,14050,Pedro Abad
12,Galicia,15,A Coruña,15006,Arzúa
12,Galicia,15,A Coruña,15059,Ordes
12,Galicia,15,A Coruña,15077,Santa Comba
12,Galicia,15,A Coruña,15086,Trazo
8,Castilla-La Mancha,16,Cuenca,16008,Alcalá de la Vega
8,Castilla-La Mancha,16,Cuenca,16030,Bascuñana de San Pedro
8,Castilla-La Mancha,16,Cuenca,16034,Belmontejo
8,Castilla-La Mancha,16,Cuenca,16036,Boniches
8,Castilla-La Mancha,16,Cuenca,16063,Casas de Guijarro
8,Castilla-La Mancha,16,Cuenca,16102,Honrubia
8,Castilla-La Mancha,16,Cuenca,16140,Olmeda de la Cuesta
8,Castilla-La Mancha,16,Cuenca,16206,Tinajas
8,Castilla-La Mancha,16,Cuenca,16909,Sotorribas
9,Cataluña,17,Girona,17009,Arbúcies
9,Cataluña,17,Girona,17016,Bàscara
9,Cataluña,17,Girona,17020,Bescanó
9,Cataluña,17,Girona,17056,Cornellà del Terri
9,Cataluña,17,Girona,17062,L'Escala
